Country Code,variable,value
TTO,2012,20332.13895
TUN,2012,4297.267825
TUR,2012,11713.28498
TUV,2012,3598.461631
TZA,2012,861.9699097
UGA,2012,795.2228676
UKR,2012,3951.342285
UMC,2012,7164.769715
URY,2012,16259.59408
USA,2012,51708.39406
UZB,2012,2307.346491
VCT,2012,6713.807686
VEN,2012,12901.41716
VGB,2012,
VIR,2012,37795.31926
VNM,2012,2185.117677
VUT,2012,3004.784167
WLD,2012,10570.75881
WSM,2012,3934.603208
XKX,2012,3410.655507
YEM,2012,1245.050683
ZAF,2012,8076.976785
ZMB,2012,1710.050613
ZWE,2012,1238.594795
ABW,2013,25813.57673
AFE,2013,1673.221102
AFG,2013,637.0870991
AFW,2013,2131.662067
AGO,2013,5057.747878
ALB,2013,4420.23462
AND,2013,42470.31612
ARB,2013,7351.948113
ARE,2013,52023.5171
ARG,2013,12963.67577
ARM,2013,3680.166922
ASM,2013,11813.5022
ATG,2013,15051.51136
AUS,2013,68190.701
AUT,2013,50305.35458
AZE,2013,7875.345367
BDI,2013,234.8430454
BEL,2013,46964.59468
BEN,2013,1168.926993
BFA,2013,759.7620652
BGD,2013,958.2629898
BGR,2013,7795.980921
BHR,2013,26989.76011
BHS,2013,27642.74198
BIH,2013,5034.56616
BLR,2013,7998.080205
BLZ,2013,5950.202999
BMU,2013,101704.4075
BOL,2013,2870.02377
BRA,2013,12458.89121
BRB,2013,19308.00911
BRN,2013,44003.06443
BTN,2013,2679.952172
BWA,2013,6666.912196
CAF,2013,364.3669626
CAN,2013,52638.11872
CEB,2013,13712.73365
CHE,2013,87304.33058
CHI,2013,59304.85085
CHL,2013,15683.54864
CHN,2013,7147.035186
CIV,2013,1786.15862
CMR,2013,1575.928821
COD,2013,431.1915282
COG,2013,3697.417059
COL,2013,8279.102556
COM,2013,1603.326535
CPV,2013,3960.975968
CRI,2013,10803.2402
CSS,2013,14504.7156
CUB,2013,6828.364282
CUW,2013,19721.29216
CYM,2013,75113.73324
CYP,2013,27797.45703
CZE,2013,20260.4955
DEU,2013,47220.01021
DJI,2013,2075.944984
DMA,2013,7822.217972
DNK,2013,61377.59406
DOM,2013,6136.594293
DZA,2013,5979.60139
EAP,2013,5952.771112
EAR,2013,3363.118224
EAS,2013,9522.667498
ECA,2013,7646.166677
ECS,2013,26177.10964
ECU,2013,6109.290315
EGY,2013,3025.525636
EMU,2013,39101.82491
ERI,2013,
ESP,2013,29228.84656
EST,2013,19310.38749
ETH,2013,484.0398331
EUU,2013,34808.00258
FCS,2013,2273.272175
FIN,2013,49691.01452
FJI,2013,4572.443775
FRA,2013,42669.17951
FRO,2013,55758.20837
FSM,2013,2933.883334
GAB,2013,9197.701063
GBR,2013,43419.03526
GEO,2013,4712.002294
GHA,2013,2294.795847
GIB,2013,
GIN,2013,748.4550208
GMB,2013,653.8627133
GNB,2013,654.3045344
GNQ,2013,16304.07132
GRC,2013,21573.34498
GRD,2013,7424.802123
GRL,2013,47535.48838
GTM,2013,3444.159713
GUM,2013,32530.75931
GUY,2013,5556.912312
HIC,2013,38968.52433
HKG,2013,38403.77771
HND,2013,2081.128435
HPC,2013,957.5337459
HRV,2013,14136.39677
HTI,2013,1457.832212
HUN,2013,13739.46202
IBD,2013,5865.322642
IBT,2013,4729.04247
IDA,2013,1344.913031
IDB,2013,1968.061782
IDN,2013,3566.602845
IDX,2013,1003.615495
IMN,2013,83207.65884
IND,2013,1432.843975
INX,2013,
IRL,2013,52619.21237
IRN,2013,6222.741948
IRQ,2013,6650.352822
ISL,2013,49804.983
ISR,2013,37034.31611
ITA,2013,35701.6746
JAM,2013,5124.213014
JOR,2013,4311.219167
JPN,2013,40898.6479
KAZ,2013,13478.45963
KEN,2013,1370.878852
KGZ,2013,1269.663035
KHM,2013,1305.660097
KIR,2013,1772.087183
KNA,2013,18580.13019
KOR,2013,27179.51701
KWT,2013,49651.04397
LAC,2013,9971.165122
LAO,2013,1812.517744
LBN,2013,8162.379294
LBR,2013,710.7445709
LBY,2013,11951.71341
LCA,2013,9577.217338
LCN,2013,10490.17202
LDC,2013,986.6279516
LIC,2013,767.5443854
LIE,2013,172823.6078
LKA,2013,3740.615893
LMC,2013,1763.789031
LMY,2013,4326.214927
LSO,2013,1151.037358
LTE,2013,8639.802284
LTU,2013,15636.52526
LUX,2013,120000.1407
LVA,2013,14484.47153
MAC,2013,87069.767
MAF,2013,
MAR,2013,3379.743164
MCO,2013,184940.6638
MDA,2013,3321.043978
MDG,2013,515.3015894
MDV,2013,8236.081779
MEA,2013,5852.491971
MEX,2013,11216.80085
MHL,2013,3677.906908
MIC,2013,4637.494687
MKD,2013,5626.261157
MLI,2013,903.1904525
MLT,2013,25415.55668
MMR,2013,1199.095616
MNA,2013,3148.364124
MNE,2013,7172.929085
MNG,2013,4340.143105
MNP,2013,14632.85189
MOZ,2013,686.5056725
MRT,2013,1934.241031
MUS,2013,9764.644131
MWI,2013,496.9473683
MYS,2013,10713.64076
NAC,2013,53240.40421
NAM,2013,5346.621311
NCL,2013,36671.15668
NER,2013,552.1033344
NGA,2013,2872.790834
NIC,2013,1835.439964
NLD,2013,52602.28605
NOR,2013,103553.8401
NPL,2013,803.2695954
NRU,2013,8974.518869
NZL,2013,43000.46468
OED,2013,37604.10106
OMN,2013,23458.02338
OSS,2013,11402.96921
PAK,2013,1225.434012
PAN,2013,12273.3225
PER,2013,6746.800257
PHL,2013,2781.279577
PLW,2013,12768.90866
PNG,2013,2560.77459
POL,2013,13621.90238
PRE,2013,1773.263421
PRI,2013,28212.04997
PRK,2013,
PRT,2013,21676.48596
PRY,2013,6435.683427
PSE,2013,3315.297539
PSS,2013,3586.991152
PST,2013,42602.24159
PYF,2013,21955.63293
QAT,2013,103697.0084
ROU,2013,9497.674116
RUS,2013,15941.44824
RWA,2013,704.924218
SAS,2013,1405.856955
SAU,2013,27865.4656
SDN,2013,1138.627808
SEN,2013,1379.831966
SGP,2013,56967.42579
SLB,2013,2161.395736
SLE,2013,1117.471831
SLV,2013,3582.26694
SMR,2013,50807.82891
SOM,2013,393.398704
SRB,2013,7040.418121
SSA,2013,2014.04143
SSD,2013,1650.189434
SSF,2013,1860.155121
SST,2013,11103.71333
STP,2013,1382.575784
SUR,2013,9043.192815
SVK,2013,18312.78051
SVN,2013,23236.96553
SWE,2013,60844.27671
SWZ,2013,3951.120081
SXM,2013,28529.73247
SYC,2013,14821.29215
SYR,2013,985.8926692
TCA,2013,22412.20694
TCD,2013,1304.88743
TEA,2013,6020.72681
TEC,2013,10953.72599
TGO,2013,826.5432595
THA,2013,6018.082447
TJK,2013,1028.197043
TKM,2013,6599.645291
TLA,2013,10420.25733
TLS,2013,1204.568415
TMN,2013,3147.246792
TON,2013,4219.246701
TSA,2013,1405.856955
TSS,2013,1860.155121
TTO,2013,21304.97765
TUN,2013,4369.793458
TUR,2013,12578.18786
TUV,2013,3510.216401
TZA,2013,963.0571289
UGA,2013,818.2854274
UKR,2013,4129.896973
UMC,2013,7551.708969
URY,2013,18335.25948
USA,2013,53297.38629
UZB,2013,2461.979474
VCT,2013,7072.467372
VEN,2013,12403.1467
VGB,2013,
VIR,2013,34597.97669
VNM,2013,2359.517365
VUT,2013,2979.796081
WLD,2013,10744.62036
WSM,2013,4023.525401
XKX,2013,3704.558728
YEM,2013,1378.75003
ZAF,2013,7331.654674
ZMB,2013,1820.718548
ZWE,2013,1362.299529
ABW,2014,26129.83906
AFE,2014,1656.167709
AFG,2014,625.0549418
AFW,2014,2221.010665
AGO,2014,5005.999741
ALB,2014,4602.230514
AND,2014,44369.65969
ARB,2014,7311.289969
ARE,2014,51381.40699
ARG,2014,12233.14441
ARM,2014,3852.118006
ASM,2014,12026.33449
ATG,2014,15532.10621
AUS,2014,62544.08738
AUT,2014,51314.97226
AZE,2014,7890.840281
BDI,2014,250.5404811
BEL,2014,47995.7787
BEN,2014,1204.399187
BFA,2014,764.8616751
BGD,2014,1094.461997
BGR,2014,8069.600057
BHR,2014,26451.79656
BHS,2014,29137.21756
BIH,2014,5206.065583
BLR,2014,8341.318093
BLZ,2014,6128.142885
BMU,2014,100961.5766
BOL,2014,3041.435032
BRA,2014,12274.99397
BRB,2014,19277.94236
BRN,2014,41026.50839
BTN,2014,2849.499986
BWA,2014,7122.364234
CAF,2014,409.850486
CAN,2014,50960.84312
CEB,2014,14208.45952
CHE,2014,88724.99107
CHI,2014,64700.74239
CHL,2014,14529.67672
CHN,2014,7781.065975
CIV,2014,1991.365394
CMR,2014,1649.443391
COD,2014,458.0045418
COG,2014,3601.236581
COL,2014,8187.208249
COM,2014,1615.717185
CPV,2014,3985.607065
CRI,2014,10911.49788
CSS,2014,14888.54404
CUB,2014,7146.704591
CUW,2014,19623.02999
CYM,2014,75845.30604
CYP,2014,27244.35156
CZE,2014,20038.41632
DEU,2014,48971.08247
DJI,2014,2214.620841
DMA,2014,8131.748761
DNK,2014,62520.45097
DOM,2014,6496.45167
DZA,2014,6094.693923
EAP,2014,6373.651057
EAR,2014,3431.302025
EAS,2014,9759.275634
ECA,2014,7273.112782
ECS,2014,26444.79301
ECU,2014,6405.799793
EGY,2014,3133.391023
EMU,2014,39982.90074
ERI,2014,
ESP,2014,29707.76551
EST,2014,20581.7899
ETH,2014,549.9865771
EUU,2014,35592.88749
FCS,2014,2355.768851
FIN,2014,50073.77608
FJI,2014,5293.356767
FRA,2014,43148.04593
FRO,2014,60172.06325
FSM,2014,2945.41496
GAB,2014,9201.362766
GBR,2014,47426.62098
GEO,2014,4830.334862
GHA,2014,1949.908329
GIB,2014,
GIN,2014,765.1469994
GMB,2014,568.0045356
GNB,2014,652.022501
GNQ,2014,15548.66247
GRC,2014,21474.72571
GRD,2014,7986.334212
GRL,2014,50485.22441
GTM,2014,3689.144718
GUM,2014,33900.14865
GUY,2014,5472.688205
HIC,2014,39409.73278
HKG,2014,40315.37395
HND,2014,2179.88172
HPC,2014,983.3711122
HRV,2014,14187.96945
HTI,2014,1460.188986
HUN,2014,14352.50188
IBD,2014,6002.377185
IBT,2014,4841.00103
IDA,2014,1417.696216
IDB,2014,2095.056358
IDN,2014,3441.068085
IDX,2014,1046.785397
IMN,2014,91885.45287
IND,2014,1553.883961
INX,2014,
IRL,2014,57278.25909
IRN,2014,5672.063729
IRQ,2014,6249.39227
ISL,2014,54576.74481
ISR,2014,38343.30466
ITA,2014,36028.3494
JAM,2014,4975.113255
JOR,2014,4191.180501
JPN,2014,38475.39525
KAZ,2014,12427.70946
KEN,2014,1482.815663
KGZ,2014,1264.526688
KHM,2014,1431.563965
KIR,2014,1736.705357
KNA,2014,20219.39542
KOR,2014,29252.93124
KWT,2014,44368.78137
LAC,2014,9905.721868
LAO,2014,1981.039109
LBN,2014,7577.64133
LBR,2014,706.7144901
LBY,2014,8926.420746
LCA,2014,10044.82184
LCN,2014,10582.04735
LDC,2014,1035.12745
LIC,2014,789.2845303
LIE,2014,178735.153
LKA,2014,3971.919131
LMC,2014,1874.775474
LMY,2014,4468.797499
LSO,2014,1173.537793
LTE,2014,8917.946955
LTU,2014,16446.16472
LUX,2014,123678.7021
LVA,2014,15185.81458
MAC,2014,88310.81196
MAF,2014,20638.76519
MAR,2014,3435.406982
MCO,2014,195693.5707
MDA,2014,3289.957586
MDG,2014,505.6849225
MDV,2014,8939.074166
MEA,2014,5794.328103
MEX,2014,11391.37735
MHL,2014,3735.239778
MIC,2014,4794.476095
MKD,2014,5925.385922
MLI,2014,940.24326
MLT,2014,27424.57654
MMR,2014,1293.000423
MNA,2014,3073.799943
MNE,2014,7364.965901
MNG,2014,4126.239758
MNP,2014,15945.41761
MOZ,2014,697.1426804
MRT,2014,1713.008653
MUS,2014,10366.35508
MWI,2014,529.513344
MYS,2014,11013.31073
NAC,2014,54742.83204
NAM,2014,5378.323262
NCL,2014,37816.95586
NER,2014,565.3098973
NGA,2014,3088.721313
NIC,2014,1958.370476
NLD,2014,53457.22349
NOR,2014,97666.69518
NPL,2014,821.4552249
NRU,2014,9193.097844
NZL,2014,44618.26697
OED,2014,38158.00621
OMN,2014,23160.65023
OSS,2014,11654.51637
PAK,2014,1266.613408
PAN,2014,13213.19896
PER,2014,6667.134104
PHL,2014,2866.838038
PLW,2014,13726.02314
PNG,2014,2723.175298
POL,2014,14262.28419
PRE,2014,1824.364908
PRI,2014,28576.0988
PRK,2014,
PRT,2014,22120.68501
PRY,2014,6652.254789
PSE,2014,3352.112595
PSS,2014,3847.92223
PST,2014,43284.95197
PYF,2014,22258.63214
QAT,2014,95840.63101
ROU,2014,10031.77108
RUS,2014,14055.47266
RWA,2014,724.9575261
SAS,2014,1528.490384
SAU,2014,27805.48503
SDN,2014,1275.438354
SEN,2014,1398.891376
SGP,2014,57564.80231
SLB,2014,2164.944239
SLE,2014,1117.758647
SLV,2014,3666.012489
SMR,2014,51260.49383
SOM,2014,429.4316567
SRB,2014,6886.678091
SSA,2014,2035.873262
SSD,2014,1242.734502
SSF,2014,1886.523988
SST,2014,11381.99693
STP,2014,1489.676334
SUR,2014,9108.189054
SVK,2014,18770.92899
SVN,2014,24013.06821
SWE,2014,59583.714
SWZ,2014,3771.907965
SXM,2014,37134.91242
SYC,2014,15188.19022
SYR,2014,1060.591059
TCA,2014,24014.26534
TCD,2014,1278.789814
TEA,2014,6446.137335
TEC,2014,10297.08536
TGO,2014,855.5852849
THA,2014,5801.197892
TJK,2014,1081.544029
TKM,2014,7164.145362
TLA,2014,10506.58031
TLS,2014,1224.749578
TMN,2014,3071.92772
TON,2014,4136.590109
TSA,2014,1528.490384
TSS,2014,1886.523988
TTO,2014,21908.30178
TUN,2014,4458.978955
TUR,2014,12165.22014
TUV,2014,3528.858581
TZA,2014,1022.748413
UGA,2014,896.0547955
UKR,2014,3054.908203
UMC,2014,7776.909414
URY,2014,18322.42768
USA,2014,55153.39402
UZB,2014,2674.962838
VCT,2014,7168.828753
VEN,2014,15943.61272
VGB,2014,
VIR,2014,33045.36438
VNM,2014,2546.384645
VUT,2014,2973.090265
WLD,2014,10911.80674
WSM,2014,3982.680802
XKX,2014,3902.494244
YEM,2014,1430.16421
ZAF,2014,6856.731371
ZMB,2014,1707.485731
ZWE,2014,1372.214746
ABW,2015,27458.22533
AFE,2015,1479.61526
AFG,2015,565.5697304
AFW,2015,1860.727694
AGO,2015,3213.902611
ALB,2015,3981.726623
AND,2015,38654.93472
ARB,2015,6262.041685
ARE,2015,43534.99727
ARG,2015,13679.6265
ARM,2015,3512.393503
ASM,2015,12727.41027
ATG,2015,16077.63408
AUS,2015,56739.02653
AUT,2015,43915.22802
AZE,2015,5500.503646
BDI,2015,280.9668313
BEL,2015,40893.80454
BEN,2015,1002.418869
BFA,2015,630.1247508
BGD,2015,1224.386477
BGR,2015,7268.654455
BHR,2015,23734.05511
BHS,2015,30719.40542
BIH,2015,4662.258837
BLR,2015,5967.055951
BLZ,2015,6154.495935
BMU,2015,104855.3668
BOL,2015,2996.012898
BRA,2015,8936.196617
BRB,2015,18954.29137
BRN,2015,30625.12873
BTN,2015,2954.040819
BWA,2015,6141.203947
CAF,2015,366.3228539
CAN,2015,43594.1941
CEB,2015,12596.94751
CHE,2015,83806.4476
CHI,2015,61852.07356
CHL,2015,13433.9203
CHN,2015,8175.332851
CIV,2015,1814.718551
CMR,2015,1415.000097
COD,2015,467.9145805
COG,2015,2439.351894
COL,2015,6248.514905
COM,2015,1329.370481
CPV,2015,3415.062667
CRI,2015,11714.7106
CSS,2015,14402.47258
CUB,2015,7727.919972
CUW,2015,19361.813
CYM,2015,76379.20951
CYP,2015,23487.22852
CZE,2015,17931.59877
DEU,2015,41911.01099
DJI,2015,2376.125547
DMA,2015,8282.598747
DNK,2015,53094.01336
DOM,2015,6800.953094
DZA,2015,4685.059027
EAP,2015,6589.77384
EAR,2015,3219.688272
EAS,2015,9657.528896
ECA,2015,6282.954184
ECS,2015,22676.94946
ECU,2015,5976.159681
EGY,2015,3306.981594
EMU,2015,34467.57666
ERI,2015,
ESP,2015,25982.44162
EST,2015,17722.15577
ETH,2015,621.8456738
EUU,2015,30769.09064
FCS,2015,1815.53208
FIN,2015,42560.34568
FJI,2015,5097.531069
FRA,2015,36702.43237
FRO,2015,52635.03755
FSM,2015,2911.16211
GAB,2015,7047.126546
GBR,2015,44983.88552
GEO,2015,4086.622347
GHA,2015,1722.772828
GIB,2015,
GIN,2015,747.3569668
GMB,2015,619.5363643
GNB,2015,645.0668372
GNQ,2015,9068.910032
GRC,2015,17980.72982
GRD,2015,8694.12438
GRL,2015,44536.35497
GTM,2015,3893.505221
GUM,2015,35165.70146
GUY,2015,5640.415606
HIC,2015,36571.1929
HKG,2015,42432.16197
HND,2015,2271.20266
HPC,2015,917.9998018
HRV,2015,12285.30326
HTI,2015,1411.126847
HUN,2015,12782.94126
IBD,2015,5572.514111
IBT,2015,4494.441197
IDA,2015,1350.628403
IDB,2015,1947.836298
IDN,2015,3288.222697
IDX,2015,1023.944111
IMN,2015,84753.51874
IND,2015,1583.998159
INX,2015,
IRL,2015,64311.82347
IRN,2015,4952.733555
IRQ,2015,4440.141893
ISL,2015,52951.68151
ISR,2015,36213.10415
ITA,2015,30639.88298
JAM,2015,5062.89555
JOR,2015,4042.756781
JPN,2015,34960.63938
KAZ,2015,10196.12263
KEN,2015,1489.119598
KGZ,2015,1105.651938
KHM,2015,1547.320104
KIR,2015,1639.852747
KNA,2015,20328.80035
KOR,2015,28737.43917
KWT,2015,29882.21269
LAC,2015,8307.333696
LAO,2015,2121.013391
LBN,2015,7714.11
LBR,2015,692.5900824
LBY,2015,7458.489178
LCA,2015,10334.98608
LCN,2015,8758.631461
LDC,2015,970.9165964
LIC,2015,736.645564
LIE,2015,167187.1573
LKA,2015,4057.715835
LMC,2015,1843.92246
LMY,2015,4282.046016
LSO,2015,1121.198513
LTE,2015,8325.546645
LTU,2015,14269.80399
LUX,2015,105462.0126
LVA,2015,13321.97531
MAC,2015,70070.2918
MAF,2015,
MAR,2015,3146.247803
MCO,2015,170437.1012
MDA,2015,2749.551371
MDG,2015,445.3200695
MDV,2015,9644.90655
MEA,2015,5108.831178
MEX,2015,10021.23861
MHL,2015,3764.344262
MIC,2015,4599.808454
MKD,2015,5262.686719
MLI,2015,838.1198694
MLT,2015,25529.68131
MMR,2015,1166.733055
MNA,2015,2802.63135
MNE,2015,6491.192806
MNG,2015,3838.92127
MNP,2015,17665.10075
MOZ,2015,610.5637747
MRT,2015,1554.948979
MUS,2015,9507.871337
MWI,2015,539.6053632
MYS,2015,9648.679794
NAC,2015,55534.45703
NAM,2015,4774.106509
NCL,2015,30858.72371
NER,2015,485.6625742
NGA,2015,2585.733607
NIC,2015,2074.456206
NLD,2015,45793.81354
NOR,2015,74809.9658
NPL,2015,875.5436355
NRU,2015,7703.431499
NZL,2015,38665.3723
OED,2015,35772.53214
OMN,2015,18808.30779
OSS,2015,10334.0987
PAK,2015,1380.470208
PAN,2015,14082.65485
PER,2015,6231.711503
PHL,2015,2909.85818
PLW,2015,15690.75971
PNG,2015,2484.59634
POL,2015,12637.52203
PRE,2015,1508.887721
PRI,2015,29242.04147
PRK,2015,
PRT,2015,19215.7813
PRY,2015,5879.337923
PSE,2015,3272.154324
PSS,2015,3721.794652
PST,2015,40767.67321
PYF,2015,19166.95948
QAT,2015,68985.2947
ROU,2015,8977.017482
RUS,2015,9277.713867
RWA,2015,733.9986304
SAS,2015,1570.541425
SAU,2015,23256.15496
SDN,2015,1292.379639
SEN,2015,1218.006136
SGP,2015,55645.60686
SLB,2015,2045.478895
SLE,2015,964.5759809
SLV,2015,3790.340891
SMR,2015,43146.82404
SOM,2015,445.5830801
SRB,2015,5820.321558
SSA,2015,1747.884166
SSD,2015,1080.147186
SSF,2015,1635.044226
SST,2015,10408.66184
STP,2015,1298.109466
SUR,2015,8813.617054
SVK,2015,16442.07609
SVN,2015,20697.27485
SWE,2015,51197.95293
SWZ,2015,3420.753571
SXM,2015,37839.62838
SYC,2015,15333.10517
SYR,2015,847.7316319
TCA,2015,25736.10163
TCD,2015,993.9907306
TEA,2015,6664.487165
TEC,2015,8004.56642
TGO,2015,751.0524051
THA,2015,5688.853354
TJK,2015,956.9163109
TKM,2015,5759.497904
TLA,2015,8616.957534
TLS,2015,1319.592974
TMN,2015,2799.454418
TON,2015,4123.903472
TSA,2015,1570.541425
TSS,2015,1635.044226
TTO,2015,19887.23374
TUN,2015,4014.947737
TUR,2015,11049.99511
TUV,2015,3357.834177
TZA,2015,939.1273193
UGA,2015,862.9346104
UKR,2015,2094.473877
UMC,2015,7434.595696
URY,2015,17125.90168
USA,2015,56849.46979
UZB,2015,2803.19018
VCT,2015,7353.735561
VEN,2015,
VGB,2015,
VIR,2015,34007.35294
VNM,2015,2577.568853
VUT,2015,2854.894123
WLD,2015,10175.40942
WSM,2015,4084.360838
XKX,2015,3520.628507
YEM,2015,1362.173812
ZAF,2015,6112.273825
ZMB,2015,1295.877887
ZWE,2015,1386.418559
ABW,2016,27441.52966
AFE,2016,1329.807285
AFG,2016,522.0822156
AFW,2016,1630.039447
AGO,2016,1807.952941
ALB,2016,4168.375445
AND,2016,40129.8192
ARB,2016,6012.512444
ARE,2016,41326.40182
ARG,2016,12699.96231
ARM,2016,3524.424769
ASM,2016,12843.33429
ATG,2016,16556.85518
AUS,2016,49888.04108
AUT,2016,45061.49939
AZE,2016,3880.685228
BDI,2016,235.2862054
BEL,2016,41854.54983
BEN,2016,1010.533896
BFA,2016,663.7423648
BGD,2016,1649.283809
BGR,2016,7822.499233
BHR,2016,23800.00144
BHS,2016,30616.53632
BIH,2016,4928.566525
BLR,2016,5039.775609
BLZ,2016,6142.498732
BMU,2016,108747.3561
BOL,2016,3035.873477
BRA,2016,8836.286527
BRB,2016,19065.80698
BRN,2016,26663.29732
BTN,2016,3152.309051
BWA,2016,6749.059943
CAF,2016,387.1762034
CAN,2016,42314.06158
CEB,2016,12874.74069
CHE,2016,82153.07454
CHI,2016,55950.14829
CHL,2016,13649.85205
CHN,2016,8254.868593
CIV,2016,1862.595971
CMR,2016,1441.720173
COD,2016,442.3104721
COG,2016,2093.107286
COL,2016,5959.842504
COM,2016,1365.484034
CPV,2016,3608.966052
CRI,2016,12091.03016
CSS,2016,13297.74435
CUB,2016,8110.55874
CUW,2016,18944.09615
CYM,2016,77802.25416
CYP,2016,24715.1543
CZE,2016,18753.96867
DEU,2016,42961.03569
DJI,2016,2510.430008
DMA,2016,8802.56172
DNK,2016,54500.92604
DOM,2016,7160.44201
DZA,2016,4424.98529
EAP,2016,6683.183869
EAR,2016,3269.984328
EAS,2016,9928.671499
ECA,2016,5977.685509
ECS,2016,22496.77585
ECU,2016,5917.637713
EGY,2016,3270.628777
EMU,2016,35232.26957
ERI,2016,
ESP,2016,26755.60611
EST,2016,18666.37365
ETH,2016,696.1960848
EUU,2016,31462.43412
FCS,2016,1635.507031
FIN,2016,43451.25624
FJI,2016,5363.790267
FRA,2016,37024.21571
FRO,2016,56875.28038
FSM,2016,2979.601192
GAB,2016,6677.070039
GBR,2016,40988.10442
GEO,2016,4143.401257
GHA,2016,1912.479913
GIB,2016,
GIN,2016,711.9965098
GMB,2016,650.0565013
GNB,2016,679.6653866
GNQ,2016,7453.197979
GRC,2016,17919.24264
GRD,2016,9221.234611
GRL,2016,48181.74535
GTM,2016,4060.13755
GUM,2016,35930.65949
GUY,2016,5870.878238
HIC,2016,37055.75389
HKG,2016,43734.19807
HND,2016,2307.344684
HPC,2016,900.498036
HRV,2016,12821.17381
HTI,2016,1318.402682
HUN,2016,13215.86053
IBD,2016,5560.963294
IBT,2016,4467.698316
IDA,2016,1316.751059
IDB,2016,1790.524013
IDN,2016,3521.469435
IDX,2016,1058.233475
IMN,2016,82025.94545
IND,2016,1707.508929
INX,2016,
IRL,2016,64192.94181
IRN,2016,5477.037124
IRQ,2016,4334.420964
ISL,2016,61987.92636
ISR,2016,37671.53891
ITA,2016,31391.56929
JAM,2016,5009.794487
JOR,2016,3986.71677
JPN,2016,39375.47316
KAZ,2016,7475.566887
KEN,2016,1554.126103
KGZ,2016,1103.274894
KHM,2016,1675.195557
KIR,2016,1742.667993
KNA,2016,21387.54155
KOR,2016,29280.44032
KWT,2016,27323.68906
LAC,2016,7975.721648
LAO,2016,2303.22156
LBN,2016,8089.012088
LBR,2016,714.6130631
LBY,2016,7525.802993
LCA,2016,10638.12694
LCN,2016,8460.655436
LDC,2016,963.9465482
LIC,2016,630.7698559
LIE,2016,165375.4914
LKA,2016,4149.191908
LMC,2016,1892.70524
LMY,2016,4269.770067
LSO,2016,992.4918407
LTE,2016,8290.74163
LTU,2016,14934.27028
LUX,2016,106899.2935
LVA,2016,13838.52668
MAC,2016,69074.0363
MAF,2016,
MAR,2016,3140.855469
MCO,2016,173604.7536
MDA,2016,2847.087948
MDG,2016,453.9707145
MDV,2016,9947.807447
MEA,2016,5080.740677
MEX,2016,9097.923977
MHL,2016,4229.809889
MIC,2016,4600.229368
MKD,2016,5598.486226
MLI,2016,872.4685872
MLT,2016,26459.07721
MMR,2016,1229.197135
MNA,2016,2832.830526
MNE,2016,6999.135813
MNG,2016,3619.900264
MNP,2016,24225.47417
MOZ,2016,441.4897348
MRT,2016,1565.765757
MUS,2016,9965.725311
MWI,2016,450.5061055
MYS,2016,9476.534098
NAC,2016,56416.78502
NAM,2016,4395.687762
NCL,2016,30782.85444
NER,2016,502.7064754
NGA,2016,2070.412734
NIC,2016,2131.687048
NLD,2016,46808.52915
NOR,2016,70867.361
NPL,2016,877.2564547
NRU,2016,8724.307003
NZL,2016,40113.71954
OED,2016,36235.99883
OMN,2016,17110.18975
OSS,2016,10776.87092
PAK,2016,1424.691612
PAN,2016,14832.36116
PER,2016,6217.036
PHL,2016,2985.19564
PLW,2016,16762.57234
PNG,2016,2316.394798
POL,2016,12464.0121
PRE,2016,1307.18884
PRI,2016,29978.08893
PRK,2016,
PRT,2016,19980.28089
PRY,2016,5775.159634
PSE,2016,3527.613824
PSS,2016,3853.81273
PST,2016,41511.10887
PYF,2016,19690.07757
QAT,2016,61253.63755
ROU,2016,9404.540059
RUS,2016,8663.158203
RWA,2016,729.519134
SAS,2016,1722.907034
SAU,2016,22267.72171
SDN,2016,1033.215942
SEN,2016,1266.439572
SGP,2016,57005.58872
SLB,2016,2082.62989
SLE,2016,844.4164112
SLV,2016,3901.34015
SMR,2016,44359.47977
SOM,2016,460.9284906
SRB,2016,5982.370301
SSA,2016,1536.053591
SSD,2016,
SSF,2016,1452.274201
SST,2016,10444.27245
STP,2016,1434.870181
SUR,2016,5644.206106
SVK,2016,16636.07691
SVN,2016,21447.83778
SWE,2016,51820.39725
SWZ,2016,3239.807075
SXM,2016,37308.61478
SYC,2016,16566.9946
SYR,2016,656.3490586
TCA,2016,26946.41785
TCD,2016,861.8317676
TEA,2016,6758.740155
TEC,2016,7653.978071
TGO,2016,772.5817871
THA,2016,5833.577156
TJK,2016,788.7104817
TKM,2016,5686.98041
TLA,2016,8301.805325
TLS,2016,1335.543901
TMN,2016,2828.10049
TON,2016,3987.986188
TSA,2016,1722.907034
TSS,2016,1452.274201
TTO,2016,17449.16235
TUN,2016,3847.803544
TUR,2016,10970.04589
TUV,2016,3808.69755
TZA,2016,953.0107422
UGA,2016,752.6965717
UKR,2016,2158.461182
UMC,2016,7404.712052
URY,2016,17009.75842
USA,2016,57976.6282
UZB,2016,2753.379514
VCT,2016,7656.900429
VEN,2016,
VGB,2016,
VIR,2016,35324.97489
VNM,2016,2735.060438
VUT,2016,2956.126448
WLD,2016,10221.36598
WSM,2016,4147.070977
XKX,2016,3759.449591
YEM,2016,975.359417
ZAF,2016,5651.205852
ZMB,2016,1239.085279
ZWE,2016,1407.420964
ABW,2017,28440.05196
AFE,2017,1520.212231
AFG,2017,525.4697709
